record_id,line_number,transcript_length,summary_length,compression_ratio,word_count_transcript,word_count_summary,name,location,issue,category,priority,has_missing_fields,has_transcript_issues,has_summary_issues,has_consistency_issues,victim_info,perpetrator_info,referral_info,intervention_info,transcript_preview,summary_preview
line_57,57,573,309,0.5392670157068062,91,50,Sarah,Voi,Child Marriage,Child Protection,High,False,False,False,True,13-year-old girl,An older man from another village,"[""Police, Mombasa Children's Office""]",Report the case to the authorities and take immediate action to prevent the child marriage,"Hello, is this the Mombasa Children's Helpline? Yes, thank you for reaching out. I am Sarah from Voi. There's something terrible happening to my neighbor's child  a 13-year-old girl. She's being force",Sarah reported a case of child marriage involving a 13-year-old girl in Voi. She noticed changes in the girl's behavior and confirmed that she is being forced into marriage by an older man from anothe
line_58,58,694,291,0.41930835734870314,123,47,Jamal,Mombasa,Child Labor,Child Exploitation,High,False,False,False,True,12-year-old girl,Local factory employer,Mombasa Children's Office and police,Report to authorities and offer assistance with follow-up,"Hi, is this the child protection hotline? Yes, thank you for reaching out. My name's Jamal, calling from Mombasa. I need help  my neighbor's daughter, who's only 12, has been forced into child labor a",Jamal reported a case of child labor involving a 12-year-old girl from Mombasa. The victim is being subjected to long working hours without breaks and verbal abuse. No one else seems to notice the sit
line_59,59,666,280,0.42042042042042044,126,51,Jacob,Mwanza,Child labor,Child labor,High,False,False,False,False,7-year-old girl,Unknown (local factory owners),Mwanza Child Labor Office and local police,"Follow up on the reported case, ensure safety of the child, and prosecute the perpetrator if found","Hello, is this 116? Yes, thank you for reaching out. Who am I speaking with? Hi, this is Jacob from Mwanza. I need help  my neighbor's daughter, who is only 7 years old, has been forced into child lab",Jacob reported a case of child labor involving a 7-year-old girl. He noticed that she works long hours at a local factory and comes home exhausted every day. He is concerned and has reported the issue
line_60,60,626,276,0.44089456869009586,110,48,Sam,Mwanza,Child Labor,Labor Exploitation,High,False,False,False,True,5-year-old girl,Not specified,"Mwanza Children's Office, Police",Report to authorities and follow up,"Hello, is this 116? Yes, thank you for reaching out. This is Sam speaking from Mwanza. I'm calling because my neighbor's 5-year-old daughter has been forced into child labor at a local market. That so",Sam reported a child labor issue involving a 5-year-old girl in Mwanza. The victim shows signs of exhaustion and is often dirty. Neighbors have noticed but are afraid to act. The best course of action
line_61,61,617,246,0.3987034035656402,104,37,Simon,Nairobi,Emotional abuse,Child protection,High,False,False,False,True,13-year-old girl,Stepmother,"[""Kisumu Children's Office"", 'Local police']",Immediate reporting and follow-up,"Hello, is this the Kisumu Children's Helpline? Yes, thank you for your call. I am speaking to Simon from Nairobi. I require assistance because my sister's 13-year-old daughter is being emotionally abu",Simon reported emotional abuse of a 13-year-old girl by her stepmother. The girl has been showing signs of depression and self-harm. Recommended immediate reporting to the Kisumu Children's Office and
line_62,62,714,325,0.45518207282913165,129,55,John,Moshi,Child Labor,Labor Exploitation,High,False,False,False,True,12-year-old girl,Local factory owners or management,Kijiji Children's Office and police,Report to Kijiji Children's Office and police,"Hello, is this the Kijiji Child Protection Helpline? Yes, thank you for your call. Who am I speaking with? My name is John from Moshi. I'm worried about my neighbor's child. She's 12 and she's being f",John from Moshi reported a case of child labor involving a 12-year-old girl at a local factory. The child appears malnourished and works there every day after school. He is concerned that other neighb
line_63,63,632,235,0.37183544303797467,116,37,James,Mwanza,Emotional abuse,Child protection - emotional abuse,High,False,False,False,False,5-year-old sister's child,Mother,Mwanza Child Welfare Society and local police station,"Report to authorities, follow-up support","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is James from Mwanza. I need help  my sister's child, who is only 5 years old, is being emotionally abused by her mother. ","Caller reports emotional abuse of a 5-year-old child by her mother; caller is brother of the victim, maid has reported the case. Counselor recommends reporting it to the Child Welfare Society and loca"
line_64,64,599,250,0.41736227045075125,107,39,Daniel,Arua,Child labor,Child abuse and exploitation,High,False,False,False,True,7-year-old sister,Stepmother,"[""Arua Children's Office"", 'Police']",Immediate report to authorities and follow-up assistance,"Hello, is this the Gulu Children's Helpline? Yes, hello. This is Daniel from Arua. I need help, please. My little sister, she's just 7, is being forced into work at a local factory by our stepmother. ","Daniel from Arua reported child labor issue of his 7-year-old sister, who is being forced into work at a local factory by their stepmother. The counselor advised immediate report to the Children's Off"
line_65,65,596,191,0.32046979865771813,106,29,Samuel,Mwanza,Emotional abuse,Child protection - Emotional abuse,High,False,False,False,False,5-year-old sister's child,Mother,"[""Mwanza Children's Office"", 'Police']",Report to relevant authorities and follow-up,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is Samuel from Mwanza. I need help  my sister's child, who is only 5 years old, is being emotionally abused by her mother.",Samuel reported emotional abuse of his sister's child by the mother. The victim has stopped eating properly due to crying uncontrollably. Referral made to Mwanza Children's Office and police.
line_66,66,775,252,0.3251612903225806,136,39,Peter,Kisumu,Child labor,Labor exploitation,High,False,False,False,True,5-year-old sister,"Unknown, but neighbors have expressed concerns",Referred to Kisumu Children's Office and local authorities,"Investigation, potential rescue","Hello, is this 116? Yes, thank you for reaching out. Who am I speaking with? My name is Peter from Kisumu. I have a concern about my 5-year-old sister. She's been forced into child labor at a local ma",Peter reported a case of child labor involving his 5-year-old sister in Kisumu. The perpetrator is unknown but neighbors have expressed concerns. The case has been referred to the Kisumu Children's Of
line_67,67,602,322,0.5348837209302325,109,52,Johnson,Mombasa,Child labor,Child Protection,High,False,False,False,False,A 5-year-old girl,Not specified,"['Mombasa Labor Commission', 'Police']",Report to relevant authorities and follow up,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is Johnson, I'm calling from Mombasa. I need help  my neighbor's daughter, who is only 5 years old, has been forced into c","Johnson, a concerned citizen from Mombasa, reported an instance of child labor involving a 5-year-old girl in a local factory. The child appears malnourished and exhausted. Johnson has reported the is"
line_68,68,684,217,0.3172514619883041,119,38,David,Kisumu,Child labor,Labor exploitation,High,False,False,False,True,13-year-old niece,"Unknown, possibly the factory owners or managers",Kisumu Children's Office and the labor inspectorate,Immediate reporting to relevant authorities and follow-up,"Hello, is this 116? Yes, thank you for reaching out. I'm speaking with David from Kisumu. There's a problem here that requires your attention. My niece, who is only 13, has been forced into child labo",David reported a case of child labor involving his niece at a local factory in Kisumu. Other children working there have also witnessed it but are too scared to speak up. The victim shows signs of phy
line_69,69,664,298,0.44879518072289154,120,48,Hakeem,Mombasa,Child labor,Child exploitation,High,False,False,False,True,14-year-old girl,Local factory owner or managers,Mombasa Labor Commission and police,"Investigation, potential legal action against the perpetrators, possible rescue of the victim, and rehabilitation services","Hi there, is this 116? Yes, thank you for reaching out. Who am I speaking with? This is Hakeem from Mombasa. There's a problem here. My neighbor's daughter, she's just 14, has been forced into child l","Hakeem, a concerned neighbor from Mombasa, reported a case of child labor involving a 14-year-old girl. The victim has been observed with injuries, and other neighbors are aware but afraid to report i"
